,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
18739,NP_012910.1,XP_500584.1,36.052,466,265,11,312,771,262,700,4.92e-83,283.0,979,0.4759959141981614,<=>
18759,NP_012911.3,XP_500585.1,25.687,837,523,28,25,811,9,796,2.88e-56,214.0,1764,0.4744897959183674,<=>
18761,NP_012912.1,XP_502341.2,74.556,169,42,1,1,169,1,168,2.36e-85,246.0,171,0.9883040935672515,<=>
18762,NP_012913.3,XP_502342.1,25.799,438,297,11,4,433,3,420,1.6000000000000001e-37,144.0,583,0.7512864493996569,<=>
18763,NP_012915.3,XP_503583.1,40.101,596,315,10,909,1483,923,1497,1.3200000000000001e-123,420.0,1483,0.401888064733648,<=>
18771,NP_012916.1,XP_506090.1,46.288,229,122,1,1,229,1,228,1.51e-78,234.0,236,0.9703389830508474,<=>
18773,NP_012917.3,XP_505079.1,48.5,400,177,5,17,387,8,407,1.33e-128,375.0,418,0.9569377990430622,<=>
18775,NP_012918.1,XP_503578.2,35.985,264,147,7,7,263,6,254,1.67e-49,162.0,268,0.9850746268656716,<=>
18776,NP_012919.3,XP_503577.1,47.619,84,42,2,4,87,2,83,1.61e-20,76.6,97,0.865979381443299,<=>
18778,NP_012920.1,XP_503376.1,54.4,125,53,2,7,127,4,128,1.18e-41,133.0,138,0.9057971014492754,<=>
18779,NP_012921.3,XP_505803.1,26.349,315,184,9,69,383,75,341,5.38e-18,85.9,594,0.5303030303030303,<=>
18784,NP_012922.1,XP_504021.1,46.154,351,189,0,9,359,13,363,6.44e-109,325.0,401,0.8753117206982544,<=>
18785,NP_012923.3,XP_503364.2,43.0,100,54,1,1,100,1,97,1.2699999999999999e-23,86.3,131,0.7633587786259542,<=>
18786,NP_012924.2,XP_503370.1,56.522,230,83,2,1,230,1,213,7.820000000000001e-85,249.0,232,0.9913793103448276,<=>
18789,NP_012925.3,XP_503371.1,67.172,198,65,0,1,198,1,198,5.44e-103,293.0,202,0.9801980198019802,<=>
18791,NP_012926.1,XP_502627.1,68.75,704,186,5,1,704,1,670,0.0,983.0,704,1.0,<=>
18796,NP_012927.3,XP_505974.1,61.69,509,184,4,7,505,5,512,0.0,642.0,568,0.8961267605633803,<=>
18798,NP_012928.1,XP_499687.1,55.774,407,171,5,32,435,38,438,3.86e-165,472.0,448,0.9084821428571429,->
18802,NP_012929.4,XP_499691.1,23.902,205,110,6,79,248,75,268,1.2e-05,44.7,377,0.5437665782493368,<=>
18803,NP_012931.4,XP_503131.1,26.038,265,158,12,16,259,14,261,2.38e-08,51.6,264,1.003787878787879,<=>
18810,NP_012933.4,XP_504191.1,26.744,172,101,6,191,352,124,280,1.65e-05,45.8,625,0.2752,->
18815,NP_012934.1,XP_503980.1,49.784,924,417,14,1,900,1,901,0.0,851.0,900,1.0266666666666666,<=>
18851,NP_012938.3,XP_502472.1,52.273,132,58,4,196,326,183,310,6.61e-40,140.0,329,0.4012158054711246,<=>
18854,NP_012939.1,XP_505935.1,54.974,191,58,4,3,193,14,176,1.54e-57,179.0,234,0.8162393162393162,->
18884,NP_012941.1,XP_505952.1,23.929,397,252,8,141,536,205,552,1.34e-22,99.4,540,0.7351851851851852,<=>
18886,NP_012942.3,XP_505950.1,32.096,458,278,12,90,536,69,504,3.63e-76,248.0,551,0.8312159709618875,<=>
18888,NP_012943.1,XP_506016.1,35.256,763,406,19,1,722,1,716,3.74e-138,421.0,725,1.0524137931034483,->
18894,NP_012946.3,XP_500350.1,42.222,270,138,5,266,530,240,496,4.6300000000000005e-59,214.0,915,0.29508196721311475,->
18896,NP_012948.3,XP_504100.1,29.746,511,261,21,8,500,9,439,1.7399999999999998e-46,166.0,530,0.9641509433962264,<=>
18897,NP_012949.1,XP_503177.1,44.932,592,242,20,145,711,235,767,3.0899999999999997e-152,461.0,742,0.7978436657681941,<=>
18928,NP_012950.3,XP_503032.1,30.288,208,127,7,54,247,12,215,5.2e-19,82.4,282,0.7375886524822695,<=>
18929,NP_012951.1,XP_501964.1,59.935,307,121,1,1,305,1,307,4.7e-137,388.0,305,1.0065573770491802,<=>
18933,NP_012952.3,XP_501360.1,24.011,758,448,23,44,738,2,694,5.729999999999999e-42,161.0,765,0.9908496732026144,->
18934,NP_012953.2,XP_505306.1,44.123,587,302,6,208,794,162,722,6.35e-163,499.0,1033,0.5682478218780251,->
18935,NP_012954.3,XP_504932.1,32.297,418,222,9,114,523,6,370,4.3e-57,204.0,751,0.5565912117177098,<=>
18939,NP_012955.1,XP_504552.1,43.32,247,123,5,25,268,8,240,1.63e-66,205.0,273,0.9047619047619048,<=>
18940,NP_012956.3,XP_504124.1,46.01,1015,435,13,183,1183,215,1130,0.0,861.0,1683,0.6030897207367796,<=>
18944,NP_012959.1,XP_503074.1,48.515,101,50,2,18,116,73,173,2.0900000000000002e-22,90.9,269,0.3754646840148699,->
18949,NP_012961.3,XP_501669.2,53.769,199,85,3,7,204,2,194,6.84e-71,212.0,204,0.9754901960784313,<=>
18951,NP_012962.3,XP_502149.1,33.88,549,290,15,92,629,65,551,1.01e-82,269.0,643,0.8538102643856921,->
19041,NP_012964.2,XP_501467.1,68.919,370,97,6,16,385,4,355,0.0,505.0,386,0.9585492227979274,<=>
19049,NP_012965.3,XP_503770.1,55.867,571,232,9,45,602,30,593,0.0,576.0,602,0.9485049833887044,<=>
19060,NP_012968.4,XP_504735.1,47.711,415,166,8,1,365,1,414,6.87e-111,328.0,365,1.1369863013698631,->
19062,NP_012969.1,XP_502610.1,42.963,270,119,5,4,271,1,237,9.29e-69,211.0,271,0.996309963099631,<=>
19066,NP_012970.3,XP_502294.1,26.786,280,165,14,53,320,25,276,9.09e-13,67.4,443,0.6320541760722348,<=>
19067,NP_012974.1,XP_500886.1,40.921,391,204,8,1,371,1,384,3.08e-84,262.0,417,0.9376498800959233,<=>
19068,NP_012976.1,XP_501034.1,41.455,866,417,16,34,847,2,829,0.0,639.0,889,0.9741282339707537,->
19069,NP_012977.3,XP_501049.1,38.736,364,190,12,14,361,10,356,6.6099999999999995e-74,237.0,418,0.8708133971291866,<=>
19070,NP_012978.1,XP_501189.1,50.649,308,134,5,9,301,3,307,1.17e-103,303.0,304,1.013157894736842,->
19134,NP_012979.3,XP_504221.1,36.137,321,192,6,34,344,57,374,7.72e-61,204.0,404,0.7945544554455446,->
19135,NP_012980.1,XP_504704.1,29.261,4084,2510,88,123,4015,19,3914,0.0,1697.0,4092,0.9980449657869013,<=>
19138,NP_012981.3,XP_500848.1,55.495,182,71,2,69,241,32,212,2.75e-65,203.0,291,0.6254295532646048,->
19164,NP_012982.2,XP_505652.1,41.803,488,226,10,152,636,89,521,8.780000000000001e-125,379.0,639,0.7636932707355243,<=>
19165,NP_012983.3,XP_502803.1,85.057,87,13,0,1,87,1,87,3.67e-52,155.0,87,1.0,->
19166,NP_012984.2,XP_502073.1,33.882,304,148,13,5,279,1,280,4.0100000000000005e-37,143.0,616,0.4935064935064935,<=>
19168,NP_012985.3,XP_501158.1,68.861,395,122,1,1,394,1,395,0.0,537.0,395,1.0,<=>
19197,NP_012986.1,XP_505663.1,29.73,259,145,12,36,268,30,277,3.69e-22,91.3,274,0.9452554744525548,<=>
19199,NP_012987.3,XP_500395.1,47.965,344,156,6,90,422,91,422,8.1e-106,318.0,425,0.8094117647058824,->
19203,NP_012988.1,XP_505409.1,41.748,206,118,1,123,326,60,265,7.88e-59,188.0,328,0.6280487804878049,<=>
19204,NP_012989.3,XP_502998.1,38.75,160,87,4,4,161,8,158,1.1200000000000001e-32,127.0,502,0.3187250996015936,<=>
19210,NP_012991.3,XP_500446.1,46.309,149,77,2,49,195,37,184,3.39e-41,135.0,197,0.7563451776649747,<=>
19211,NP_012992.1,XP_505666.1,56.489,262,112,2,85,345,68,328,3.62e-96,288.0,361,0.7257617728531855,<=>
19214,NP_012993.3,XP_501275.1,37.795,762,403,19,10,743,9,727,1.24e-159,478.0,743,1.0255720053835802,->
19215,NP_012994.1,XP_501614.1,59.788,189,74,1,7,193,2,190,1.73e-84,246.0,193,0.9792746113989638,<=>
19216,NP_012995.3,XP_499644.1,42.382,571,288,9,12,580,1,532,1.07e-145,430.0,593,0.9629005059021922,<=>
19218,NP_012996.1,XP_499640.1,41.096,365,169,10,11,351,28,370,1.31e-82,253.0,352,1.0369318181818181,<=>
19220,NP_012997.3,XP_501508.1,56.18,89,37,2,258,346,193,279,3.0799999999999997e-30,114.0,348,0.2557471264367816,<=>
19221,NP_012998.1,XP_501511.1,53.975,239,71,1,254,492,177,376,2.7499999999999997e-89,281.0,562,0.42526690391459077,->
19223,NP_013000.3,XP_505125.1,50.0,138,68,1,18,155,1,137,3.85e-46,145.0,155,0.8903225806451613,<=>
19224,NP_013001.1,XP_500990.1,32.222,90,41,4,28,117,115,184,1.43e-06,47.8,307,0.2931596091205212,->
19225,NP_013002.3,XP_501135.1,42.582,364,145,7,7,369,17,317,1.78e-92,278.0,370,0.9837837837837838,<=>
19229,NP_013005.1,XP_500027.1,30.559,877,445,26,11,824,39,814,3.34e-107,346.0,838,1.0465393794749402,<=>
19230,NP_013006.3,XP_500785.1,64.686,303,97,4,1,302,1,294,8.48e-141,399.0,320,0.946875,<=>
19233,NP_013007.1,XP_499741.1,65.217,299,99,3,1,299,1,294,1.17e-140,399.0,344,0.8691860465116279,<=>
19234,NP_013008.3,XP_499740.1,19.926,808,545,29,164,930,147,893,8.54e-21,97.1,1157,0.6983578219533275,<=>
19235,NP_013009.1,XP_500149.1,36.0,75,48,0,4,78,20,94,6.04e-11,53.9,133,0.5639097744360902,<=>
19236,NP_013010.3,XP_500609.1,38.166,469,250,12,150,611,60,495,4.5300000000000003e-88,281.0,611,0.7675941080196399,<=>
19248,NP_013011.1,XP_500668.1,30.556,144,91,3,51,194,42,176,2.95e-19,79.0,195,0.7384615384615385,<=>
19249,NP_013012.3,XP_500667.1,56.753,733,290,8,264,986,310,1025,0.0,805.0,1071,0.6844070961718021,<=>
19259,NP_013013.2,XP_505229.1,47.17,265,129,2,78,342,57,310,8.88e-86,259.0,345,0.7681159420289855,<=>
19260,NP_013014.3,XP_503009.1,33.891,239,153,5,87,323,23,258,1.15e-39,139.0,337,0.7091988130563798,<=>
19261,NP_013015.1,XP_505230.1,46.869,495,251,6,144,634,86,572,9e-136,424.0,910,0.5439560439560439,<=>
19266,NP_013019.1,XP_503037.1,49.578,593,273,8,12,587,16,599,0.0,535.0,601,0.9866888519134775,<=>
19274,NP_013020.3,XP_505222.1,100.0,76,0,0,1,76,1,76,2.91e-50,155.0,128,0.59375,<=>
19284,NP_013021.1,XP_505667.1,24.622,1523,975,26,24,1419,23,1499,7.679999999999999e-91,327.0,1875,0.8122666666666667,<=>
19285,NP_013022.1,XP_505706.1,20.82,317,187,9,221,486,110,413,6.52e-11,64.7,1195,0.26527196652719665,<=>
19286,NP_013023.3,XP_501928.1,69.832,537,160,2,12,547,20,555,0.0,810.0,549,0.9781420765027322,<=>
19289,NP_013024.1,XP_500891.1,28.571,203,138,5,285,483,510,709,2.37e-14,75.1,717,0.28312412831241285,->
19302,NP_013029.3,XP_503935.1,33.167,1203,694,24,92,1215,122,1293,0.0,658.0,1218,0.9876847290640394,->
19340,NP_013030.1,XP_503935.1,52.614,306,141,2,1,303,1331,1635,2.24e-102,326.0,306,1.0,->
19373,NP_013031.3,XP_505973.1,27.944,569,340,12,12,550,35,563,7.14e-50,180.0,582,0.9776632302405498,->
19395,NP_013032.1,XP_501364.1,27.984,486,310,8,81,551,103,563,1.59e-51,186.0,615,0.7902439024390244,->
19414,NP_013037.1,XP_503624.1,41.522,460,237,13,23,473,32,468,1e-107,326.0,474,0.9704641350210971,<=>
19415,NP_013038.1,XP_505876.1,29.477,363,183,14,17,323,1,346,1.57e-34,127.0,324,1.1203703703703705,->
19416,NP_013039.1,XP_500977.1,43.103,580,302,12,20,583,10,577,2.83e-154,453.0,583,0.9948542024013722,->
19433,NP_013040.1,XP_499818.1,25.333,225,125,11,28,228,9,214,5.76e-07,47.0,233,0.9656652360515021,->
19434,NP_013042.1,XP_502938.1,37.5,584,301,17,5,568,10,549,2.68e-114,349.0,575,1.0156521739130435,->
19437,NP_013043.1,XP_505767.1,45.225,356,180,2,61,401,30,385,2.7000000000000004e-110,327.0,412,0.8640776699029126,<=>
19443,NP_013044.1,XP_503238.1,26.154,260,155,10,5,252,58,292,4.06e-06,45.8,298,0.87248322147651,<=>
19449,NP_013045.1,XP_505496.1,29.821,503,310,13,35,529,22,489,4.49e-53,185.0,531,0.9472693032015066,->
19490,NP_013047.1,XP_504854.1,52.027,148,66,1,5,152,142,284,6.73e-52,164.0,152,0.9736842105263158,<=>
19491,NP_013048.1,XP_504854.1,40.909,88,47,2,22,109,27,109,8.23e-18,75.9,149,0.5906040268456376,->
19499,NP_013049.1,XP_500824.1,28.918,536,328,17,206,712,208,719,4.79e-61,216.0,712,0.7528089887640449,->
19507,NP_013050.1,XP_505682.1,77.622,143,32,0,1,143,11,153,3.1599999999999996e-82,236.0,143,1.0,<=>
19510,NP_013052.1,XP_503935.1,46.551,1667,804,23,26,1652,15,1634,0.0,1447.0,1661,1.0036122817579771,<=>
19555,NP_013054.1,XP_505375.1,24.409,127,93,3,35,161,168,291,3.67e-05,42.4,249,0.5100401606425703,->
19556,NP_013055.1,XP_505839.2,74.016,254,66,0,2,255,4,257,1.1199999999999999e-139,391.0,256,0.9921875,<=>
19560,NP_013057.1,XP_503595.1,35.43,302,150,6,245,541,10,271,6e-57,196.0,669,0.4514200298953662,->
19561,NP_013059.1,XP_503189.1,72.348,264,69,1,3,266,9,268,2.53e-150,418.0,266,0.9924812030075187,<=>
19562,NP_013060.1,XP_505096.2,34.19,3308,1916,65,1,3144,1,3211,0.0,1948.0,3144,1.0521628498727735,<=>
19563,NP_013061.1,XP_504128.2,100.0,380,0,0,1,380,1,380,0.0,747.0,381,0.9973753280839895,<=>
19586,NP_013062.1,XP_503320.1,28.205,156,100,4,18,173,22,165,1.87e-10,58.5,247,0.631578947368421,->
19587,NP_013064.1,XP_501420.1,43.571,140,65,3,1,137,1,129,7.35e-28,106.0,503,0.2783300198807157,<=>
19588,NP_013065.1,XP_504013.1,21.892,370,249,13,79,426,81,432,2.21e-12,67.8,632,0.5854430379746836,<=>
19589,NP_013066.1,XP_505704.2,47.08,822,353,15,63,819,37,841,0.0,696.0,837,0.982078853046595,<=>
19630,NP_013068.1,XP_505583.1,27.441,594,353,20,195,735,208,776,6.889999999999999e-42,163.0,825,0.72,<=>
19631,NP_013069.1,XP_503848.1,37.585,1027,541,27,19,1015,33,989,0.0,612.0,1017,1.0098328416912488,<=>
19634,NP_013071.1,XP_504135.1,43.373,664,320,12,103,749,26,650,3.51e-178,523.0,749,0.8865153538050734,<=>
19635,NP_013072.1,XP_505105.1,45.423,579,293,7,10,584,4,563,2.55e-179,516.0,586,0.9880546075085325,<=>
19676,NP_013073.1,XP_504136.1,75.652,115,28,0,136,250,136,250,3.09e-64,199.0,250,0.46,<=>
19678,NP_013074.1,XP_504490.1,61.615,904,317,3,3,906,2,875,0.0,1127.0,908,0.9955947136563876,<=>
19681,NP_013076.1,XP_502562.1,84.288,611,93,2,1,608,1,611,0.0,1051.0,639,0.9561815336463224,<=>
19692,NP_013077.1,XP_503197.2,34.028,288,150,10,2,278,39,297,3.02e-44,150.0,279,1.032258064516129,<=>
19696,NP_013081.1,XP_501448.1,41.892,444,192,10,294,728,270,656,1.35e-107,340.0,737,0.6024423337856174,<=>
19761,NP_013082.1,XP_002143099.1,58.75,80,31,1,3,82,4,81,1.4e-30,103.0,98,0.8163265306122449,<=>
19762,NP_013083.1,XP_503144.1,69.703,538,159,3,20,557,31,564,0.0,788.0,557,0.9658886894075404,<=>
19769,NP_013086.1,XP_504380.1,41.837,1568,801,31,11,1558,23,1499,0.0,1130.0,1559,1.0057729313662604,->
19815,NP_013087.1,XP_500313.1,26.316,95,70,0,13,107,21,115,3.58e-13,58.9,108,0.8796296296296297,<=>
19816,NP_013088.1,XP_503843.1,50.407,369,157,7,513,878,407,752,5.97e-110,353.0,879,0.4197952218430034,<=>
19821,NP_013089.1,XP_503375.1,38.338,373,198,12,171,537,137,483,4.5900000000000003e-79,256.0,573,0.6509598603839442,->
19823,NP_013090.1,XP_502813.1,54.527,486,192,4,1,484,1,459,0.0,528.0,489,0.9938650306748467,<=>
19875,NP_013091.1,XP_502712.1,48.75,320,142,3,130,427,209,528,1.6999999999999999e-91,284.0,427,0.7494145199063232,->
19878,NP_013092.1,XP_501942.2,70.833,48,14,0,18,65,22,69,8.1800000000000005e-22,78.2,69,0.6956521739130435,<=>
19879,NP_013093.1,XP_500994.1,57.27,674,251,12,67,726,87,737,0.0,724.0,752,0.8962765957446809,<=>
19906,NP_013094.1,XP_500993.1,22.374,219,133,6,449,664,514,698,2.85e-07,51.6,665,0.3293233082706767,<=>
19908,NP_013095.1,XP_502506.1,40.684,263,119,7,182,418,193,444,3.6799999999999996e-54,185.0,426,0.6173708920187794,<=>
19910,NP_013096.1,XP_502505.1,33.419,389,248,3,417,797,341,726,5.88e-55,203.0,868,0.44815668202764974,<=>
19914,NP_013097.1,XP_505428.1,22.755,646,395,22,36,616,79,685,2.13e-28,118.0,616,1.0487012987012987,<=>
19915,NP_013099.1,XP_505491.1,37.838,259,129,8,188,429,249,492,4.65e-42,153.0,436,0.5940366972477065,<=>
19917,NP_013100.1,XP_505494.1,58.207,792,270,10,2,757,3,769,0.0,902.0,757,1.046235138705416,<=>
19922,NP_013101.1,XP_500627.1,27.494,862,474,33,36,810,31,828,5.42e-63,226.0,862,1.0,<=>
19923,NP_013102.1,XP_502658.1,40.681,558,306,9,111,650,122,672,1.21e-127,391.0,663,0.8416289592760181,<=>
19924,NP_013103.1,XP_500232.1,27.431,288,174,9,5,291,7,260,2.54e-19,83.6,291,0.9896907216494846,<=>
19925,NP_013104.1,XP_502810.1,36.383,470,273,12,69,521,40,500,2.65e-88,278.0,523,0.8986615678776291,->
19960,NP_013105.1,XP_503336.1,54.128,436,193,4,28,457,1,435,1.0800000000000001e-169,484.0,461,0.9457700650759219,<=>
19963,NP_013106.1,XP_505177.1,24.868,189,103,5,478,654,1059,1220,5.74e-10,60.8,712,0.2654494382022472,->
19967,NP_013108.1,XP_501988.1,43.689,103,54,3,65,163,4,106,5.16e-19,75.9,168,0.6130952380952381,->
19968,NP_013109.1,XP_500693.1,75.524,143,35,0,1,143,1,143,2.44e-79,233.0,199,0.7185929648241206,<=>
19974,NP_013114.1,XP_500690.1,33.632,669,354,19,228,884,160,750,2.76e-109,352.0,904,0.7400442477876106,<=>
19999,NP_013115.1,XP_502418.1,25.862,464,227,14,42,498,67,420,2.4900000000000004e-32,126.0,505,0.9188118811881189,<=>
20000,NP_013116.1,XP_502527.1,28.0,175,97,7,29,194,143,297,9.44e-10,55.1,204,0.8578431372549019,<=>
20001,NP_013117.1,XP_500839.1,51.562,320,148,5,19,337,8,321,7.14e-111,323.0,337,0.9495548961424333,<=>
20003,NP_013118.1,XP_503003.1,24.157,178,110,6,20,194,41,196,3.27e-05,42.7,299,0.5953177257525084,<=>
20004,NP_013119.1,XP_502712.1,69.11,191,59,0,207,397,338,528,3.2099999999999996e-94,290.0,397,0.4811083123425693,<=>
20008,NP_013120.1,XP_503375.1,42.211,398,177,13,143,533,137,488,2.03e-90,284.0,538,0.7397769516728625,<=>
20010,NP_013122.1,XP_505862.1,52.439,246,105,6,3,243,4,242,1.66e-76,230.0,250,0.984,<=>
20011,NP_013123.1,XP_500751.1,36.792,318,142,7,220,536,203,462,1.14e-57,197.0,543,0.585635359116022,<=>
20013,NP_013124.1,XP_500468.1,21.927,903,626,23,501,1369,498,1355,3.5599999999999994e-42,168.0,1872,0.4823717948717949,->
20016,NP_013125.1,XP_501889.1,51.656,151,66,3,1,151,1,144,2.24e-35,123.0,240,0.6291666666666667,<=>
20020,NP_013126.1,XP_501920.1,38.081,344,170,6,1,340,2,306,2.63e-73,227.0,340,1.011764705882353,<=>
20022,NP_013127.2,XP_506013.1,49.771,436,183,5,4,410,2,430,3.89e-148,426.0,418,1.0430622009569377,<=>
20024,NP_013128.1,XP_503230.1,79.223,592,120,3,1,591,1,590,0.0,967.0,591,1.0016920473773265,->
20025,NP_013129.1,XP_503229.1,85.222,203,30,0,1,203,1,203,8.58e-128,356.0,204,0.9950980392156863,->
20026,NP_013132.1,XP_505044.1,32.671,1007,543,27,174,1168,140,1023,1.89e-151,478.0,1169,0.8614200171086399,<=>
20064,NP_013133.1,XP_503335.1,26.895,409,254,9,95,489,64,441,2.8299999999999997e-40,149.0,502,0.8147410358565738,<=>
20065,NP_013134.1,XP_503334.1,55.11,499,189,9,5,471,140,635,1.82e-177,510.0,473,1.054968287526427,<=>
20067,NP_013135.1,XP_503794.1,24.363,353,232,10,1,339,1,332,1.07e-17,85.5,695,0.5079136690647482,->
20069,NP_013139.1,XP_504034.1,71.084,83,22,1,1,81,1,83,5.889999999999999e-42,130.0,83,1.0,<=>
20071,NP_013144.1,XP_504863.1,56.436,101,44,0,2,102,3,103,4.17e-40,126.0,103,0.9805825242718447,->
20081,NP_013145.1,XP_502647.1,57.522,565,229,4,4,560,9,570,0.0,639.0,563,1.0035523978685612,<=>
20085,NP_013146.1,XP_504504.1,26.822,947,539,33,5,881,3,865,1.33e-70,248.0,888,1.0664414414414414,<=>
20086,NP_013147.1,XP_504482.1,29.204,226,139,7,35,241,78,301,6.84e-14,68.6,270,0.837037037037037,->
20088,NP_013148.1,XP_501010.1,31.906,467,241,11,10,443,25,447,1.61e-59,210.0,686,0.6807580174927114,<=>
20093,NP_013149.1,XP_500192.2,77.67,206,45,1,1,206,1,205,5.54e-118,336.0,252,0.8174603174603174,->
20095,NP_013151.1,XP_501987.1,34.459,148,83,2,7,154,26,159,1.7199999999999998e-23,89.4,161,0.9192546583850931,<=>
20096,NP_013152.1,XP_500454.1,47.414,116,58,2,103,217,208,321,2.53e-28,107.0,217,0.5345622119815668,<=>
20097,NP_013155.2,XP_503072.1,21.785,381,233,11,11,377,44,373,2.94e-16,80.9,724,0.5262430939226519,->
20098,NP_013156.1,XP_504326.1,37.645,603,285,17,33,600,25,571,5.37e-110,340.0,602,1.0016611295681064,<=>
20100,NP_013157.1,XP_503090.1,51.206,373,166,7,1,364,1,366,4.76e-131,378.0,365,1.021917808219178,<=>
20101,NP_013158.1,XP_503061.1,30.868,311,189,8,67,360,68,369,9.04e-31,127.0,849,0.3663133097762073,<=>
20105,NP_013159.1,XP_504017.1,80.556,468,90,1,3,469,4,471,0.0,790.0,469,0.997867803837953,<=>
20107,NP_013160.1,XP_504445.1,57.923,183,71,2,54,236,4,180,1.53e-77,231.0,269,0.6802973977695167,<=>
20108,NP_013161.1,XP_504288.1,56.478,602,246,11,1,595,1,593,0.0,715.0,595,1.011764705882353,<=>
20109,NP_013162.1,XP_002143093.1,53.39,118,52,1,1,118,1,115,4.85e-29,100.0,121,0.9752066115702479,<=>
20111,NP_013164.1,XP_504675.1,36.709,316,155,11,54,364,6,281,1.4799999999999999e-53,176.0,365,0.8657534246575342,<=>
20112,NP_013165.1,XP_503197.2,26.538,260,158,11,8,262,49,280,4.79e-13,65.9,273,0.9523809523809523,->
20113,NP_013166.1,XP_503191.1,26.923,182,120,7,1,179,1,172,2.6e-09,52.0,181,1.0055248618784531,<=>
20114,NP_013167.1,XP_504347.1,41.379,174,92,4,1,168,1,170,4.32e-41,135.0,184,0.9456521739130435,<=>
20116,NP_013169.1,XP_504349.1,36.508,63,29,2,2,57,18,76,4.02e-05,40.0,151,0.41721854304635764,<=>
20117,NP_013170.1,XP_502526.1,67.871,747,227,5,27,761,16,761,0.0,1065.0,761,0.9816031537450722,<=>
20135,NP_013171.1,XP_503864.1,49.3,357,175,3,4,356,1,355,5.7e-122,353.0,356,1.002808988764045,->
20145,NP_013172.1,XP_502520.1,22.11,891,538,32,82,944,6,768,4.02e-37,149.0,1082,0.8234750462107209,<=>
20146,NP_013173.1,XP_500125.1,29.592,196,129,4,397,591,443,630,8.3e-21,95.5,693,0.2828282828282828,->
20148,NP_013174.1,XP_501273.1,26.087,69,51,0,1,69,1,69,0.000144,39.7,200,0.345,->
20149,NP_013175.1,XP_502774.1,58.763,97,39,1,9,104,3,99,2.18e-38,127.0,166,0.5843373493975904,<=>
20150,NP_013176.1,XP_502776.1,79.167,216,45,0,1,216,1,216,2.05e-135,377.0,221,0.9773755656108597,<=>
20151,NP_013178.1,XP_502581.1,24.118,510,272,18,160,582,169,650,1.11e-30,125.0,583,0.8747855917667239,<=>
20152,NP_013179.1,XP_506106.1,32.114,246,143,4,1,243,1,225,3.6100000000000004e-35,123.0,244,1.0081967213114753,<=>
20153,NP_013182.1,XP_505610.1,47.222,504,265,1,50,552,13,516,3.22e-162,471.0,574,0.8780487804878049,->
20180,NP_013184.1,XP_503854.1,47.243,671,316,12,5,667,1,641,0.0,594.0,667,1.0059970014992503,<=>
20181,NP_013185.1,XP_499757.1,23.712,1320,730,56,37,1218,24,1204,5.18e-49,188.0,1220,1.0819672131147542,<=>
20184,NP_013186.1,XP_500725.1,32.53,166,103,4,278,438,563,724,2.09e-19,89.0,438,0.3789954337899543,->
20189,NP_013187.1,XP_502000.1,43.509,1271,642,11,153,1411,315,1521,0.0,950.0,1418,0.8963328631875882,<=>
20198,NP_013188.1,XP_503753.1,30.541,1110,669,24,17,1108,35,1060,1.4400000000000001e-145,509.0,2958,0.3752535496957404,<=>
20201,NP_013189.1,XP_499878.1,36.29,620,302,14,35,609,37,608,7.21e-122,372.0,614,1.009771986970684,<=>
20202,NP_013190.1,XP_502480.1,55.925,481,199,7,111,590,27,495,0.0,528.0,592,0.8125,<=>
20205,NP_013191.1,XP_502347.1,35.533,394,215,10,8,396,7,366,1.81e-67,219.0,459,0.8583877995642701,->
20224,NP_013193.1,XP_501037.1,42.237,876,393,17,72,888,19,840,0.0,662.0,893,0.9809630459126539,->
20227,NP_013194.2,XP_503378.1,41.026,78,43,1,153,230,13,87,1.62e-11,57.8,253,0.308300395256917,->
20230,NP_013197.1,XP_002143057.1,44.149,564,281,9,87,646,17,550,6.1e-138,437.0,1147,0.4917175239755885,->
20308,NP_013198.1,XP_504685.1,23.544,395,216,14,10,337,68,443,7.340000000000001e-21,91.3,344,1.1482558139534884,<=>
20309,NP_013199.1,XP_504866.1,22.776,281,169,10,250,516,342,588,3.81e-10,61.2,648,0.43364197530864196,<=>
20333,NP_013200.1,XP_501552.1,31.034,145,68,6,74,213,100,217,4.88e-14,71.6,394,0.3680203045685279,->
20335,NP_013201.1,XP_501024.1,42.982,342,189,4,2,340,4,342,1.17e-83,255.0,347,0.9855907780979827,<=>
20336,NP_013204.1,XP_500565.1,34.261,683,378,13,7,646,7,661,4.15e-129,393.0,650,1.0507692307692307,<=>
20337,NP_013205.1,XP_500599.1,39.496,119,54,7,16,131,17,120,1.72e-17,70.9,131,0.9083969465648855,<=>
20338,NP_013206.1,XP_500601.1,37.96,353,181,13,28,377,25,342,1.54e-60,197.0,377,0.9363395225464191,<=>
20339,NP_013207.1,XP_500637.1,39.072,4612,2331,113,67,4529,39,4320,0.0,2803.0,4910,0.9393075356415479,<=>
20343,NP_013208.1,XP_500615.1,46.012,163,74,4,242,393,596,755,2.63e-39,147.0,404,0.4034653465346535,->
20348,NP_013209.1,XP_502324.1,34.568,243,147,6,17,251,31,269,4.0299999999999994e-40,147.0,485,0.5010309278350515,->
20349,NP_013210.1,XP_504381.1,40.0,165,90,7,16,176,37,196,3.6199999999999995e-30,107.0,176,0.9375,<=>
20352,NP_013214.1,XP_504383.1,85.044,341,51,0,6,346,3,343,0.0,629.0,435,0.7839080459770115,<=>
